geografie,geslacht,migratieachtergrond,huishouden,bins,uitkomst,N,mean,parents_income,opleiding_ouders,type,uitkomst_NL,subgroep,sample,sd
Groningen,Mannen,Zonder migratieachtergrond,Totaal,40% - 50%,c30_age_left_parents,282,23.89716312,71.51725656,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Groningen,Mannen,Zonder migratieachtergrond,Totaal,50% - 60%,c30_age_left_parents,282,23.53191489,81.62272439,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Groningen,Mannen,Zonder migratieachtergrond,Totaal,60% - 70%,c30_age_left_parents,282,22.87588652,93.62417341,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Groningen,Mannen,Zonder migratieachtergrond,Totaal,70% - 80%,c30_age_left_parents,282,23.10638298,109.8613125,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Groningen,Mannen,Zonder migratieachtergrond,Totaal,80% - 90%,c30_age_left_parents,282,22.43617021,133.2637272,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Groningen,Mannen,Zonder migratieachtergrond,Totaal,90% - 100%,c30_age_left_parents,281,21.19067882,210.5013858,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Groningen,Mannen,Zonder migratieachtergrond,Eenoudergezin,0% - 10%,c30_age_left_parents,52,21.92307692,14.36351895,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Groningen,Mannen,Zonder migratieachtergrond,Eenoudergezin,10% - 20%,c30_age_left_parents,52,22.11538462,23.34505503,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Groningen,Mannen,Zonder migratieachtergrond,Eenoudergezin,20% - 30%,c30_age_left_parents,52,22.23076923,33.55011199,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Groningen,Mannen,Zonder migratieachtergrond,Eenoudergezin,30% - 40%,c30_age_left_parents,52,22.82692308,42.5289653,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Groningen,Mannen,Zonder migratieachtergrond,Eenoudergezin,40% - 50%,c30_age_left_parents,52,23.28846154,53.23859457,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Groningen,Mannen,Zonder migratieachtergrond,Eenoudergezin,50% - 60%,c30_age_left_parents,51,23.50980392,64.36346809,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Groningen,Mannen,Zonder migratieachtergrond,Eenoudergezin,60% - 70%,c30_age_left_parents,51,22.62745098,78.80496718,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Groningen,Mannen,Zonder migratieachtergrond,Eenoudergezin,70% - 80%,c30_age_left_parents,51,22.09803922,95.57617318,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Groningen,Mannen,Zonder migratieachtergrond,Eenoudergezin,80% - 90%,c30_age_left_parents,51,23.56862745,117.6365003,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Groningen,Mannen,Zonder migratieachtergrond,Eenoudergezin,90% - 100%,c30_age_left_parents,51,21.07843137,186.0199968,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Groningen,Mannen,Zonder migratieachtergrond,Tweeoudergezin,0% - 10%,c30_age_left_parents,228,24.45175439,27.58643644,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Groningen,Mannen,Zonder migratieachtergrond,Tweeoudergezin,10% - 20%,c30_age_left_parents,228,24,45.35294081,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Groningen,Mannen,Zonder migratieachtergrond,Tweeoudergezin,20% - 30%,c30_age_left_parents,228,24.23684211,56.04994487,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Groningen,Mannen,Zonder migratieachtergrond,Tweeoudergezin,30% - 40%,c30_age_left_parents,228,24.37719298,65.14720236,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Groningen,Mannen,Zonder migratieachtergrond,Tweeoudergezin,40% - 50%,c30_age_left_parents,228,24.03947368,75.28914477,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Groningen,Mannen,Zonder migratieachtergrond,Tweeoudergezin,50% - 60%,c30_age_left_parents,228,23.48245614,84.96726721,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Groningen,Mannen,Zonder migratieachtergrond,Tweeoudergezin,60% - 70%,c30_age_left_parents,228,23.11403509,96.97361368,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Groningen,Mannen,Zonder migratieachtergrond,Tweeoudergezin,70% - 80%,c30_age_left_parents,227,23.07044714,113.6070881,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Groningen,Mannen,Zonder migratieachtergrond,Tweeoudergezin,80% - 90%,c30_age_left_parents,226,22.34070796,136.3825516,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Groningen,Mannen,Zonder migratieachtergrond,Tweeoudergezin,90% - 100%,c30_age_left_parents,226,21.16371681,216.3126097,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Groningen,Mannen,Overig,Totaal,0% - 10%,c30_age_left_parents,78,22.97435897,15.13432334,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Groningen,Mannen,Overig,Totaal,10% - 20%,c30_age_left_parents,78,23.29487179,28.59517551,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Groningen,Mannen,Overig,Totaal,20% - 30%,c30_age_left_parents,78,22.85897436,39.29610494,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Groningen,Mannen,Overig,Totaal,30% - 40%,c30_age_left_parents,77,24.24675325,51.69604033,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Groningen,Mannen,Overig,Totaal,40% - 50%,c30_age_left_parents,77,24.09090909,63.07091025,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Groningen,Mannen,Overig,Totaal,50% - 60%,c30_age_left_parents,77,23.05194805,74.00579637,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Groningen,Mannen,Overig,Totaal,60% - 70%,c30_age_left_parents,77,23.61038961,86.64439515,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Groningen,Mannen,Overig,Totaal,70% - 80%,c30_age_left_parents,77,22.27272727,104.0251648,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Groningen,Mannen,Overig,Totaal,80% - 90%,c30_age_left_parents,77,21.71428571,129.0601154,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Groningen,Mannen,Overig,Totaal,90% - 100%,c30_age_left_parents,77,20.80519481,200.343457,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Groningen,Mannen,Overig,Tweeoudergezin,0% - 10%,c30_age_left_parents,53,23.16981132,18.88621779,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Groningen,Mannen,Overig,Tweeoudergezin,10% - 20%,c30_age_left_parents,53,23.94339623,34.48716325,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Groningen,Mannen,Overig,Tweeoudergezin,20% - 30%,c30_age_left_parents,53,23.96226415,47.81757662,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Groningen,Mannen,Overig,Tweeoudergezin,30% - 40%,c30_age_left_parents,53,24.41509434,58.99003123,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Groningen,Mannen,Overig,Tweeoudergezin,40% - 50%,c30_age_left_parents,53,24.16981132,70.72666273,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Groningen,Mannen,Overig,Tweeoudergezin,50% - 60%,c30_age_left_parents,53,23.66037736,80.16602919,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Groningen,Mannen,Overig,Tweeoudergezin,60% - 70%,c30_age_left_parents,53,23.54716981,93.82022694,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Groningen,Mannen,Overig,Tweeoudergezin,70% - 80%,c30_age_left_parents,53,22.05660377,112.3388825,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Groningen,Mannen,Overig,Tweeoudergezin,80% - 90%,c30_age_left_parents,53,22.11320755,138.8519865,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Groningen,Mannen,Overig,Tweeoudergezin,90% - 100%,c30_age_left_parents,52,20.59615385,213.6239104,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Groningen,Mannen,Wel migratieachtergrond,Totaal,0% - 10%,c30_age_left_parents,104,22.51923077,14.99600891,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Groningen,Mannen,Wel migratieachtergrond,Totaal,10% - 20%,c30_age_left_parents,104,22.73076923,25.75047558,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Groningen,Mannen,Wel migratieachtergrond,Totaal,20% - 30%,c30_age_left_parents,102,22.82352941,35.29726,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Groningen,Mannen,Wel migratieachtergrond,Totaal,30% - 40%,c30_age_left_parents,102,23.31372549,45.74737311,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Groningen,Mannen,Wel migratieachtergrond,Totaal,40% - 50%,c30_age_left_parents,102,24.2254902,57.08760102,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Groningen,Mannen,Wel migratieachtergrond,Totaal,50% - 60%,c30_age_left_parents,102,23.03921569,67.95540933,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Groningen,Mannen,Wel migratieachtergrond,Totaal,60% - 70%,c30_age_left_parents,102,23.34313725,78.76371522,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Groningen,Mannen,Wel migratieachtergrond,Totaal,70% - 80%,c30_age_left_parents,102,22.95098039,94.81345393,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Groningen,Mannen,Wel migratieachtergrond,Totaal,80% - 90%,c30_age_left_parents,102,22.04901961,119.2545247,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Groningen,Mannen,Wel migratieachtergrond,Totaal,90% - 100%,c30_age_left_parents,102,20.69607843,190.7868975,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Groningen,Mannen,Wel migratieachtergrond,Tweeoudergezin,0% - 10%,c30_age_left_parents,65,22.56923077,17.41728797,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Groningen,Mannen,Wel migratieachtergrond,Tweeoudergezin,10% - 20%,c30_age_left_parents,65,23.12307692,29.94062406,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Groningen,Mannen,Wel migratieachtergrond,Tweeoudergezin,20% - 30%,c30_age_left_parents,65,23.03076923,42.93011933,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Groningen,Mannen,Wel migratieachtergrond,Tweeoudergezin,30% - 40%,c30_age_left_parents,65,24.38461538,55.03989177,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Groningen,Mannen,Wel migratieachtergrond,Tweeoudergezin,40% - 50%,c30_age_left_parents,65,24.36923077,65.56003671,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Groningen,Mannen,Wel migratieachtergrond,Tweeoudergezin,50% - 60%,c30_age_left_parents,65,22.84615385,76.10674569,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Groningen,Mannen,Wel migratieachtergrond,Tweeoudergezin,60% - 70%,c30_age_left_parents,65,23.87692308,87.69010413,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Groningen,Mannen,Wel migratieachtergrond,Tweeoudergezin,70% - 80%,c30_age_left_parents,65,22.38461538,105.785907,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Groningen,Mannen,Wel migratieachtergrond,Tweeoudergezin,80% - 90%,c30_age_left_parents,65,22.09230769,131.4348485,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Groningen,Mannen,Wel migratieachtergrond,Tweeoudergezin,90% - 100%,c30_age_left_parents,65,20.61538462,207.5500403,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Groningen,Vrouwen,Totaal,Totaal,0% - 10%,c30_age_left_parents,358,20.82681564,18.07275886,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Groningen,Vrouwen,Totaal,Totaal,10% - 20%,c30_age_left_parents,358,21.37150838,32.38606118,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Groningen,Vrouwen,Totaal,Totaal,20% - 30%,c30_age_left_parents,358,21.83519553,45.54891863,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Groningen,Vrouwen,Totaal,Totaal,30% - 40%,c30_age_left_parents,358,21.77932961,56.3519302,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Groningen,Vrouwen,Totaal,Totaal,40% - 50%,c30_age_left_parents,358,21.58100559,66.19588168,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Groningen,Vrouwen,Totaal,Totaal,50% - 60%,c30_age_left_parents,358,21.82960894,75.77509737,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Groningen,Vrouwen,Totaal,Totaal,60% - 70%,c30_age_left_parents,358,21.67877095,88.35202321,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Groningen,Vrouwen,Totaal,Totaal,70% - 80%,c30_age_left_parents,358,21.21787709,105.0151898,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Groningen,Vrouwen,Totaal,Totaal,80% - 90%,c30_age_left_parents,357,20.94673906,129.6633019,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Groningen,Vrouwen,Totaal,Totaal,90% - 100%,c30_age_left_parents,356,20.4747191,215.3792477,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Groningen,Vrouwen,Totaal,Eenoudergezin,0% - 10%,c30_age_left_parents,84,20.30952381,14.00544916,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Groningen,Vrouwen,Totaal,Eenoudergezin,10% - 20%,c30_age_left_parents,84,20.60714286,22.43330998,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Groningen,Vrouwen,Totaal,Eenoudergezin,20% - 30%,c30_age_left_parents,84,20.52380952,32.73731077,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Groningen,Vrouwen,Totaal,Eenoudergezin,30% - 40%,c30_age_left_parents,83,21.27710843,42.22716109,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Groningen,Vrouwen,Totaal,Eenoudergezin,40% - 50%,c30_age_left_parents,83,21.20481928,50.68042592,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Groningen,Vrouwen,Totaal,Eenoudergezin,50% - 60%,c30_age_left_parents,83,21.04819277,60.25943755,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Groningen,Vrouwen,Totaal,Eenoudergezin,60% - 70%,c30_age_left_parents,83,20.89156627,69.37847218,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Groningen,Vrouwen,Totaal,Eenoudergezin,70% - 80%,c30_age_left_parents,83,21.45783133,84.76317808,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Groningen,Vrouwen,Totaal,Eenoudergezin,80% - 90%,c30_age_left_parents,83,21.15662651,112.7292736,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Groningen,Vrouwen,Totaal,Eenoudergezin,90% - 100%,c30_age_left_parents,83,20.84337349,174.9199931,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Groningen,Vrouwen,Totaal,Tweeoudergezin,0% - 10%,c30_age_left_parents,272,21.72058824,21.16256664,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Groningen,Vrouwen,Totaal,Tweeoudergezin,10% - 20%,c30_age_left_parents,272,21.84926471,37.91217003,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Groningen,Vrouwen,Totaal,Tweeoudergezin,20% - 30%,c30_age_left_parents,271,22.30536492,51.25607078,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Groningen,Vrouwen,Totaal,Tweeoudergezin,30% - 40%,c30_age_left_parents,270,21.95185185,62.02253815,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Groningen,Vrouwen,Totaal,Tweeoudergezin,40% - 50%,c30_age_left_parents,270,21.95925926,71.25412158,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Groningen,Vrouwen,Totaal,Tweeoudergezin,50% - 60%,c30_age_left_parents,270,22.04444444,81.119895,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Groningen,Vrouwen,Totaal,Tweeoudergezin,60% - 70%,c30_age_left_parents,270,21.45185185,93.66112132,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Groningen,Vrouwen,Totaal,Tweeoudergezin,70% - 80%,c30_age_left_parents,270,21.16666667,109.3561632,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Groningen,Vrouwen,Totaal,Tweeoudergezin,80% - 90%,c30_age_left_parents,270,20.78518519,135.1032683,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Groningen,Vrouwen,Totaal,Tweeoudergezin,90% - 100%,c30_age_left_parents,270,20.52962963,226.7452914,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Groningen,Vrouwen,Zonder migratieachtergrond,Totaal,0% - 10%,c30_age_left_parents,262,20.79007634,19.83930051,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Groningen,Vrouwen,Zonder migratieachtergrond,Totaal,10% - 20%,c30_age_left_parents,262,21.58015267,36.55493755,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Groningen,Vrouwen,Zonder migratieachtergrond,Totaal,20% - 30%,c30_age_left_parents,262,21.96946565,49.84660168,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Groningen,Vrouwen,Zonder migratieachtergrond,Totaal,30% - 40%,c30_age_left_parents,262,21.90076336,60.34933132,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Groningen,Vrouwen,Zonder migratieachtergrond,Totaal,40% - 50%,c30_age_left_parents,260,21.48076923,69.71106233,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Groningen,Vrouwen,Zonder migratieachtergrond,Totaal,50% - 60%,c30_age_left_parents,260,21.77307692,79.61901357,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Groningen,Vrouwen,Zonder migratieachtergrond,Totaal,60% - 70%,c30_age_left_parents,260,21.55,92.24655086,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Groningen,Vrouwen,Zonder migratieachtergrond,Totaal,70% - 80%,c30_age_left_parents,260,21.00384615,108.6151658,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Groningen,Vrouwen,Zonder migratieachtergrond,Totaal,80% - 90%,c30_age_left_parents,260,20.85,133.9962005,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Groningen,Vrouwen,Zonder migratieachtergrond,Totaal,90% - 100%,c30_age_left_parents,260,20.55,212.3897977,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Groningen,Vrouwen,Zonder migratieachtergrond,Tweeoudergezin,0% - 10%,c30_age_left_parents,210,21.4952381,22.84409367,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Groningen,Vrouwen,Zonder migratieachtergrond,Tweeoudergezin,10% - 20%,c30_age_left_parents,209,22.21785714,40.8612803,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Groningen,Vrouwen,Zonder migratieachtergrond,Tweeoudergezin,20% - 30%,c30_age_left_parents,208,22.19230769,53.44465494,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Groningen,Vrouwen,Zonder migratieachtergrond,Tweeoudergezin,30% - 40%,c30_age_left_parents,208,21.98076923,64.17975834,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Groningen,Vrouwen,Zonder migratieachtergrond,Tweeoudergezin,40% - 50%,c30_age_left_parents,208,21.83173077,72.76407286,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Groningen,Vrouwen,Zonder migratieachtergrond,Tweeoudergezin,50% - 60%,c30_age_left_parents,208,22.13942308,82.97860783,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Groningen,Vrouwen,Zonder migratieachtergrond,Tweeoudergezin,60% - 70%,c30_age_left_parents,208,21.26442308,95.45186247,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Groningen,Vrouwen,Zonder migratieachtergrond,Tweeoudergezin,70% - 80%,c30_age_left_parents,208,21.125,110.9286823,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Groningen,Vrouwen,Zonder migratieachtergrond,Tweeoudergezin,80% - 90%,c30_age_left_parents,208,20.76923077,136.9747598,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Groningen,Vrouwen,Zonder migratieachtergrond,Tweeoudergezin,90% - 100%,c30_age_left_parents,208,20.49519231,217.918291,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Groningen,Vrouwen,Overig,Totaal,0% - 10%,c30_age_left_parents,73,21.61643836,16.46835931,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Groningen,Vrouwen,Overig,Totaal,10% - 20%,c30_age_left_parents,73,21.53424658,27.00076764,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Groningen,Vrouwen,Overig,Totaal,20% - 30%,c30_age_left_parents,73,21.71232877,39.73946342,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Groningen,Vrouwen,Overig,Totaal,30% - 40%,c30_age_left_parents,72,21.79166667,49.99564107,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Groningen,Vrouwen,Overig,Totaal,40% - 50%,c30_age_left_parents,72,21.5,61.00921461,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Groningen,Vrouwen,Overig,Totaal,50% - 60%,c30_age_left_parents,72,21.26388889,71.25653339,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Groningen,Vrouwen,Overig,Totaal,60% - 70%,c30_age_left_parents,72,21.48611111,84.5930754,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Groningen,Vrouwen,Overig,Totaal,70% - 80%,c30_age_left_parents,72,21.52777778,102.8821706,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Groningen,Vrouwen,Overig,Totaal,80% - 90%,c30_age_left_parents,72,20.83333333,127.022788,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Groningen,Vrouwen,Overig,Totaal,90% - 100%,c30_age_left_parents,72,20.47222222,241.9229029,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Groningen,Vrouwen,Overig,Tweeoudergezin,0% - 10%,c30_age_left_parents,52,22.34615385,18.50194239,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Groningen,Vrouwen,Overig,Tweeoudergezin,10% - 20%,c30_age_left_parents,52,22.07692308,30.36045247,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
Groningen,Vrouwen,Overig,Tweeoudergezin,20% - 30%,c30_age_left_parents,51,21.92156863,44.53174589,Totaal,10,Leeftijd waarop ouderlijk huis is verlaten,NA,NA,NA
